"date_time","weather_general","weather_detailed","clouds_coverage_pct","temperature","rain_mm","snow_mm","traffic"
2016-07-18 21:00:00,"Clear","sky is clear",1,28.2,0,0,2463
2016-07-18 22:00:00,"Clear","sky is clear",1,27.9,0,0,1777
2016-07-18 23:00:00,"Clouds","overcast clouds",90,27.5,0,0,1216
2016-07-19 00:00:00,"Clear","sky is clear",1,27.2,0,0,626
2016-07-19 01:00:00,"Thunderstorm","proximity thunderstorm",1,26.9,0,0,434
2016-07-19 02:00:00,"Clouds","broken clouds",75,26.8,0,0,334
2016-07-19 03:00:00,"Clouds","overcast clouds",90,26.5,0,0,414
2016-07-19 04:00:00,"Clear","sky is clear",1,26.2,0,0,895
2016-07-19 05:00:00,"Mist","mist",75,25.5,0,0,3026
2016-07-19 06:00:00,"Clear","sky is clear",1,24.7,0,0,5587
2016-07-19 07:00:00,"Clouds","scattered clouds",40,22.9,0,0,6212
2016-07-19 08:00:00,"Clouds","few clouds",20,23,0,0,6082
2016-07-19 09:00:00,"Clouds","scattered clouds",40,23.7,0,0,5264
2016-07-19 10:00:00,"Clouds","scattered clouds",40,24.2,0,0,4612
2016-07-19 11:00:00,"Clouds","overcast clouds",90,24.6,0,0,4905
2016-07-19 12:00:00,"Clouds","broken clouds",75,25.3,0,0,5070
2016-07-19 13:00:00,"Clouds","broken clouds",75,26.4,0,0,5194
2016-07-19 14:00:00,"Clouds","few clouds",12,27.1,0,0,5410
2016-07-19 15:00:00,"Clouds","scattered clouds",40,27.9,0,0,6128
2016-07-19 16:00:00,"Clouds","scattered clouds",40,28,0,0,6866
2016-07-19 17:00:00,"Clouds","few clouds",20,27.9,0,0,6598
2016-07-19 18:00:00,"Clouds","scattered clouds",44,27.6,0,0,5168
2016-07-19 19:00:00,"Clouds","few clouds",20,26.1,0,0,3513
2016-07-19 20:00:00,"Clouds","few clouds",20,24.8,0,0,3081
2016-07-19 21:00:00,"Clear","sky is clear",0,23.2,0,0,2817
2016-07-19 22:00:00,"Clear","sky is clear",1,21.8,0,0,2039
2016-07-19 23:00:00,"Clear","sky is clear",1,21,0,0,1231
2016-07-20 00:00:00,"Clear","sky is clear",1,20.2,0,0,678
2016-07-20 01:00:00,"Clear","sky is clear",1,19.5,0,0,441
2016-07-20 02:00:00,"Clear","sky is clear",1,18.5,0,0,340
2016-07-20 03:00:00,"Rain","light rain",1,17.5,0.25,0,398
2016-07-20 04:00:00,"Clear","sky is clear",1,16.7,0,0,969
2016-07-20 05:00:00,"Clear","sky is clear",1,16,0,0,3068
2016-07-20 06:00:00,"Clear","sky is clear",1,15.6,0,0,5763
2016-07-20 07:00:00,"Clouds","scattered clouds",40,16.6,0,0,6515
2016-07-20 08:00:00,"Clouds","few clouds",20,18.9,0,0,6000
2016-07-20 09:00:00,"Clouds","few clouds",20,21,0,0,5294
2016-07-20 10:00:00,"Clouds","few clouds",20,23.5,0,0,4913
2016-07-20 11:00:00,"Clouds","few clouds",20,24.6,0,0,5612
2016-07-20 12:00:00,"Clouds","broken clouds",75,25.4,0,0,5447
2016-07-20 13:00:00,"Clouds","scattered clouds",40,26.1,0,0,5424
2016-07-20 14:00:00,"Clouds","scattered clouds",40,26.3,0,0,5601
2016-07-20 15:00:00,"Clouds","scattered clouds",40,26.3,0,0,6087
2016-07-20 16:00:00,"Clouds","few clouds",20,26.4,0,0,6609
2016-07-20 17:00:00,"Clouds","few clouds",20,26.4,0,0,6288
2016-07-20 18:00:00,"Clouds","few clouds",20,26,0,0,4876
2016-07-20 19:00:00,"Clouds","few clouds",20,25.5,0,0,3640
2016-07-20 20:00:00,"Clouds","few clouds",20,23.8,0,0,3137
2016-07-20 21:00:00,"Clear","sky is clear",1,21.5,0,0,2870
2016-07-20 22:00:00,"Clear","sky is clear",1,19.3,0,0,2085
2016-07-20 23:00:00,"Clear","sky is clear",1,18.4,0,0,1330
2016-07-21 00:00:00,"Clear","sky is clear",1,17.2,0,0,699
2016-07-21 01:00:00,"Clear","sky is clear",1,16.8,0,0,510
2016-07-21 02:00:00,"Clear","sky is clear",1,15.8,0,0,349
2016-07-22 00:00:00,"Clear","sky is clear",1,20.2,0,0,800
2016-07-22 01:00:00,"Clear","sky is clear",1,19.8,0,0,545
2016-07-22 02:00:00,"Clouds","scattered clouds",40,19.1,0,0,429
2016-07-22 03:00:00,"Clouds","overcast clouds",90,19.5,0,0,467
2016-07-22 04:00:00,"Thunderstorm","proximity thunderstorm",75,19.7,0,0,863
2016-07-22 04:00:00,"Rain","moderate rain",75,19.7,0,0,869
2016-07-22 05:00:00,"Rain","heavy intensity rain",90,18.7,6.1,0,2678
2016-07-22 05:00:00,"Thunderstorm","proximity thunderstorm",90,18.7,6.1,0,2678
2016-07-22 05:00:00,"Mist","mist",90,18.7,6.1,0,2683
2016-07-22 06:00:00,"Rain","heavy intensity rain",90,17.9,4.18,0,4973
2016-07-22 06:00:00,"Thunderstorm","thunderstorm with rain",90,17.9,4.18,0,4977
2016-07-22 06:00:00,"Mist","mist",90,17.9,4.18,0,4974
2016-07-22 07:00:00,"Rain","moderate rain",90,17.7,1.8,0,5998
2016-07-22 07:00:00,"Drizzle","light intensity drizzle",90,17.7,1.8,0,5995
2016-07-22 08:00:00,"Rain","light rain",75,18.3,0.86,0,5874
2016-07-22 09:00:00,"Rain","light rain",90,19.1,0.25,0,5112
2016-07-22 10:00:00,"Clouds","overcast clouds",90,20.5,0,0,4670
2016-07-22 12:00:00,"Rain","light rain",90,22.7,0.25,0,5729
2016-07-22 13:00:00,"Clouds","broken clouds",75,24.9,0,0,5575
2016-07-22 14:00:00,"Clouds","broken clouds",75,25.8,0,0,5867
2016-07-22 15:00:00,"Clouds","overcast clouds",90,26,0,0,6388
2016-07-22 16:00:00,"Clouds","overcast clouds",90,26,0,0,6568
2016-07-22 17:00:00,"Rain","light rain",90,25.9,0,0,5901
2016-07-22 18:00:00,"Clouds","overcast clouds",90,25.4,0,0,4855
2016-07-22 19:00:00,"Clouds","overcast clouds",90,25.3,0,0,3691
2016-07-22 20:00:00,"Clouds","overcast clouds",90,24.9,0,0,3035
2016-07-22 21:00:00,"Clouds","overcast clouds",90,24.1,0,0,2901
2016-07-22 22:00:00,"Clouds","overcast clouds",90,23.9,0,0,2756
2016-07-22 23:00:00,"Clouds","overcast clouds",90,23.7,0,0,2098
2016-07-23 00:00:00,"Clouds","overcast clouds",90,23.4,0,0,1449
2016-07-23 01:00:00,"Clouds","broken clouds",75,22.9,0,0,877
2016-07-23 02:00:00,"Clouds","overcast clouds",90,22.7,0,0,668
2016-07-23 03:00:00,"Clouds","broken clouds",75,22.5,0,0,458
2016-07-23 04:00:00,"Clouds","broken clouds",75,22.3,0,0,465
2016-07-23 05:00:00,"Mist","mist",1,21.7,0,0,924
2016-07-23 06:00:00,"Mist","mist",1,20.9,0,0,1571
2016-07-23 07:00:00,"Mist","mist",75,20.8,0,0,2073
2016-07-23 08:00:00,"Mist","mist",75,22.2,0,0,2789
2016-07-23 09:00:00,"Clouds","scattered clouds",40,23.4,0,0,3443
2016-07-23 10:00:00,"Clouds","few clouds",20,25.4,0,0,3948
2016-07-23 11:00:00,"Clouds","broken clouds",75,26.4,0,0,4383
2016-07-23 12:00:00,"Clouds","broken clouds",75,25.9,0,0,4667
2016-07-23 13:00:00,"Clouds","broken clouds",75,26,0,0,4803
2016-07-23 14:00:00,"Clouds","broken clouds",75,27.7,0,0,4481
2016-07-23 15:00:00,"Clouds","scattered clouds",40,28.8,0,0,4533
2016-07-23 16:00:00,"Clouds","scattered clouds",40,29.3,0,0,4542
2016-07-23 17:00:00,"Clouds","scattered clouds",40,29.2,0,0,4344
2016-07-23 18:00:00,"Clouds","few clouds",20,28.8,0,0,3863
2016-07-23 19:00:00,"Clouds","broken clouds",75,28,0,0,3642
2016-07-23 20:00:00,"Clouds","scattered clouds",40,26.9,0,0,3441
2016-07-23 21:00:00,"Clear","sky is clear",1,25.2,0,0,3579
2016-07-23 22:00:00,"Clear","sky is clear",1,23,0,0,3026
2016-07-23 23:00:00,"Clouds","broken clouds",75,22.4,0,0,2466
2016-07-24 00:00:00,"Clouds","overcast clouds",90,21.9,0,0,1342
2016-07-24 01:00:00,"Clear","sky is clear",1,21.4,0,0,1000
2016-07-24 02:00:00,"Clear","sky is clear",1,20.8,0,0,808
2016-07-24 04:00:00,"Clear","sky is clear",1,19.1,0,0,368
2016-07-24 05:00:00,"Clear","sky is clear",1,18.5,0,0,563
2016-07-24 06:00:00,"Clear","sky is clear",1,18.1,0,0,866
2016-07-24 07:00:00,"Clouds","few clouds",20,18.3,0,0,1152
2016-07-24 08:00:00,"Clouds","broken clouds",75,18.6,0,0,1735
2016-07-24 09:00:00,"Clouds","broken clouds",75,19.1,0,0,2733
2016-07-24 10:00:00,"Clouds","overcast clouds",90,19.9,0,0,3426
2016-07-24 11:00:00,"Rain","light rain",75,20.8,0.25,0,4125
2016-07-24 12:00:00,"Rain","light rain",75,21.3,0,0,4393
2016-07-24 13:00:00,"Rain","light rain",75,22.2,0,0,4402
2016-07-24 14:00:00,"Clouds","scattered clouds",40,23.3,0,0,4349
2016-07-24 15:00:00,"Rain","light rain",75,23.6,0.32,0,4379
2016-07-24 16:00:00,"Rain","proximity shower rain",75,23.3,0.38,0,4462
2016-07-27 09:00:00,"Rain","light rain",1,19.4,0.25,0,5527
2016-07-27 10:00:00,"Clear","sky is clear",1,21.5,0,0,5000
2016-07-27 11:00:00,"Haze","haze",1,23,0,0,5274
2016-07-27 12:00:00,"Clear","sky is clear",1,24.6,0,0,5577
2016-07-27 13:00:00,"Clouds","broken clouds",75,25.5,0,0,5539
2016-07-27 14:00:00,"Clouds","scattered clouds",40,26.1,0,0,5967
2016-07-27 15:00:00,"Clear","sky is clear",1,26.4,0,0,6152
2016-07-27 16:00:00,"Clear","sky is clear",1,26.6,0,0,6530
2016-07-27 17:00:00,"Clear","sky is clear",1,26.2,0,0,6311
2016-07-27 18:00:00,"Clear","sky is clear",1,25.9,0,0,4992
2016-07-27 19:00:00,"Clear","sky is clear",1,24.9,0,0,3774
2016-07-27 20:00:00,"Clear","sky is clear",1,23.1,0,0,3307
2016-07-27 21:00:00,"Clear","sky is clear",1,21.2,0,0,3261
2016-07-27 22:00:00,"Clear","sky is clear",1,19.5,0,0,2410
2016-07-27 23:00:00,"Clear","sky is clear",1,18.7,0,0,1333
2016-07-28 01:00:00,"Clear","sky is clear",1,17.5,0,0,490
2016-07-28 02:00:00,"Clear","sky is clear",1,16.9,0,0,330
2016-07-28 03:00:00,"Clear","sky is clear",1,16.2,0,0,420
2016-07-28 04:00:00,"Clear","sky is clear",1,15.7,0,0,983
2016-07-28 05:00:00,"Clear","sky is clear",1,15.1,0,0,3151
2016-07-28 06:00:00,"Clear","sky is clear",1,15,0,0,5628
2016-07-28 07:00:00,"Clouds","few clouds",20,15.6,0,0,6734
2016-07-28 08:00:00,"Clear","sky is clear",1,17.7,0,0,6208
2016-07-28 09:00:00,"Clear","sky is clear",1,20.4,0,0,5577
2016-07-28 10:00:00,"Clear","sky is clear",1,22.8,0,0,4985
2016-07-28 11:00:00,"Clear","sky is clear",1,24.7,0,0,5330
2016-07-28 12:00:00,"Clear","sky is clear",1,25.5,0,0,5695
2016-07-28 13:00:00,"Clear","sky is clear",1,26.2,0,0,5829
2016-07-28 14:00:00,"Clear","sky is clear",1,26.9,0,0,5995
2016-07-28 15:00:00,"Clear","sky is clear",1,27.4,0,0,6169
2016-07-28 16:00:00,"Clear","sky is clear",1,27.9,0,0,6605
2016-07-28 17:00:00,"Clear","sky is clear",1,27.4,0,0,6518
2016-07-28 18:00:00,"Clear","sky is clear",1,26.9,0,0,5125
2016-07-28 19:00:00,"Clear","sky is clear",1,26.1,0,0,3925
2016-07-28 20:00:00,"Rain","heavy intensity rain",1,24.1,8.64,0,3428
2016-07-28 21:00:00,"Clear","sky is clear",1,21.7,0,0,3229
2016-07-28 22:00:00,"Clear","sky is clear",1,20.2,0,0,2613
2016-07-28 23:00:00,"Rain","light rain",1,18.9,0.51,0,1636
2016-07-29 00:00:00,"Clear","sky is clear",1,18.2,0,0,876
2016-07-29 01:00:00,"Clear","sky is clear",1,18,0,0,519
2016-07-29 02:00:00,"Rain","light rain",1,17.6,0.25,0,376
2016-07-29 04:00:00,"Mist","mist",1,16.5,0,0,884
2016-07-29 05:00:00,"Mist","mist",1,16.2,0,0,2960
2016-07-29 06:00:00,"Mist","mist",1,16.1,0,0,5517
2016-07-29 07:00:00,"Mist","mist",1,16.3,0,0,6483
2016-07-29 08:00:00,"Mist","mist",1,18.6,0,0,5788
2016-07-29 09:00:00,"Clear","sky is clear",5,20.5,0,0,5365
2016-07-29 11:00:00,"Clear","sky is clear",1,25.7,0,0,5764
2016-07-29 12:00:00,"Clouds","broken clouds",75,26.8,0,0,5904
2016-07-29 13:00:00,"Clouds","broken clouds",75,27.6,0,0,6192
2016-07-29 14:00:00,"Clouds","scattered clouds",40,28,0,0,6314
2016-07-29 15:00:00,"Clouds","scattered clouds",40,28.2,0,0,6273
2016-07-29 16:00:00,"Clouds","scattered clouds",40,28.5,0,0,6409
2016-07-29 17:00:00,"Rain","moderate rain",40,28.4,1.78,0,5587
2016-07-29 18:00:00,"Clouds","few clouds",24,28.6,0,0,4954
2016-07-29 19:00:00,"Clouds","few clouds",24,25.1,0,0,4065
2016-07-29 20:00:00,"Rain","light rain",32,20.2,0,0,3337
2016-07-29 21:00:00,"Rain","light rain",32,20.2,0,0,3221
2016-07-29 22:00:00,"Clouds","few clouds",20,20.4,0,0,2751
2016-07-29 23:00:00,"Mist","mist",1,19.5,0,0,2321
2016-07-29 23:00:00,"Haze","haze",1,19.5,0,0,2324
2016-07-30 00:00:00,"Haze","haze",1,18.7,0,0,1375
2016-07-30 00:00:00,"Mist","mist",1,18.7,0,0,1374
2016-07-30 01:00:00,"Haze","haze",1,18.3,0,0,1033
2016-07-30 01:00:00,"Mist","mist",1,18.3,0,0,1026
2016-07-30 01:00:00,"Fog","fog",1,18.3,0,0,1023
2016-07-30 02:00:00,"Haze","haze",1,17.7,0,0,728
2016-07-30 02:00:00,"Mist","mist",1,17.7,0,0,734
2016-07-31 11:00:00,"Clear","sky is clear",5,27.1,0,0,3956
2016-07-31 12:00:00,"Clear","sky is clear",1,27.8,0,0,4439
2016-07-31 13:00:00,"Clear","sky is clear",1,28.2,0,0,4746
2016-07-31 14:00:00,"Clouds","scattered clouds",40,28.8,0,0,4723
2016-07-31 15:00:00,"Clear","sky is clear",1,29.2,0,0,4721
2016-07-31 16:00:00,"Rain","light rain",1,28.9,0,0,4420
2016-07-31 17:00:00,"Clear","sky is clear",1,28.1,0,0,4442
2016-07-31 18:00:00,"Thunderstorm","thunderstorm",40,27.9,0,0,4222
2016-07-31 19:00:00,"Thunderstorm","proximity thunderstorm",1,26.8,0,0,3595
2016-07-31 20:00:00,"Clouds","scattered clouds",40,24.8,0,0,3303
2016-07-31 21:00:00,"Rain","light rain",75,23.5,0,0,2899
2016-07-31 22:00:00,"Rain","light rain",1,22.7,0,0,2043
2016-07-31 23:00:00,"Clear","sky is clear",1,21.2,0,0,1203
2016-08-01 00:00:00,"Mist","mist",1,20.7,0,0,689
2016-08-01 01:00:00,"Clouds","broken clouds",75,20.8,0,0,482
2016-08-01 05:00:00,"Mist","mist",1,19,0,0,3107
2016-08-01 06:00:00,"Mist","mist",1,18.8,0,0,5594
2016-08-01 07:00:00,"Mist","mist",20,19.2,0,0,6549
2016-08-01 08:00:00,"Mist","mist",90,19.5,0,0,6066
2016-08-01 09:00:00,"Mist","mist",75,20.6,0,0,5100
2016-08-01 09:00:00,"Rain","light rain",75,20.6,0,0,5097
2016-08-01 10:00:00,"Mist","mist",40,21.8,0,0,4575
2016-08-01 11:00:00,"Rain","light rain",40,21.9,0,0,5091
2016-08-01 12:00:00,"Haze","haze",40,23.8,0,0,5274
2016-08-01 13:00:00,"Haze","haze",75,25,0,0,5238
2016-08-01 14:00:00,"Clouds","scattered clouds",40,26,0,0,5596
2016-08-01 15:00:00,"Clear","sky is clear",1,26.5,0,0,5979
2016-08-01 16:00:00,"Clear","sky is clear",1,26.8,0,0,6596
2016-08-01 17:00:00,"Clear","sky is clear",1,26.4,0,0,6076
2016-08-01 18:00:00,"Clear","sky is clear",1,26.3,0,0,4664
2016-08-01 19:00:00,"Clear","sky is clear",1,25.6,0,0,3553
2016-08-01 20:00:00,"Clear","sky is clear",1,23.6,0,0,3045
2016-08-01 21:00:00,"Clear","sky is clear",1,22,0,0,2639
2016-08-01 22:00:00,"Clear","sky is clear",1,20.8,0,0,1888
2016-08-01 23:00:00,"Clear","sky is clear",1,19.6,0,0,1157
2016-08-02 00:00:00,"Mist","mist",1,18.6,0,0,637
2016-08-02 01:00:00,"Fog","fog",1,17.8,0,0,418
2016-08-02 02:00:00,"Fog","fog",40,17.6,0,0,347
2016-08-02 03:00:00,"Mist","mist",1,16.8,0,0,433
2016-08-02 03:00:00,"Fog","fog",1,16.8,0,0,433
2016-08-02 04:00:00,"Mist","mist",1,16.5,0,0,961
2016-08-02 04:00:00,"Fog","fog",1,16.5,0,0,966
2016-08-02 05:00:00,"Mist","mist",1,16,0,0,3168
2016-08-02 06:00:00,"Mist","mist",1,15.8,0,0,5623
2016-08-02 07:00:00,"Mist","mist",1,16.1,0,0,6885
2016-08-02 08:00:00,"Clear","sky is clear",1,17.3,0,0,6197
2016-08-02 09:00:00,"Clouds","broken clouds",75,19.5,0,0,5153
2016-08-02 10:00:00,"Clear","sky is clear",1,21.3,0,0,4812
2016-08-02 11:00:00,"Clouds","few clouds",20,23,0,0,5119
2016-08-02 12:00:00,"Clear","sky is clear",1,23.9,0,0,5347
2016-08-02 13:00:00,"Clouds","broken clouds",75,24.8,0,0,5309
2016-08-02 14:00:00,"Clear","sky is clear",1,25.5,0,0,5522
2016-08-02 15:00:00,"Clouds","scattered clouds",40,25.8,0,0,6023
2016-08-02 16:00:00,"Clouds","broken clouds",75,26.1,0,0,6794
2016-08-02 17:00:00,"Haze","haze",40,26.5,0,0,6537
2016-08-02 18:00:00,"Clear","sky is clear",1,25.9,0,0,4938
2016-08-02 19:00:00,"Clouds","broken clouds",75,24.8,0,0,3699
2016-08-02 20:00:00,"Clear","sky is clear",1,23.1,0,0,3291
2016-08-02 21:00:00,"Clear","sky is clear",1,21.2,0,0,2808
2016-08-02 22:00:00,"Clear","sky is clear",1,19.3,0,0,2023
2016-08-02 23:00:00,"Clear","sky is clear",1,17.8,0,0,1264
2016-08-03 00:00:00,"Mist","mist",1,17.2,0,0,647
2016-08-03 01:00:00,"Mist","mist",1,16.5,0,0,475
2016-08-03 02:00:00,"Mist","mist",1,15.7,0,0,357
2016-08-03 03:00:00,"Fog","fog",1,15.2,0,0,397
2016-08-03 03:00:00,"Mist","mist",1,15.2,0,0,403
2016-08-03 04:00:00,"Mist","mist",1,14.8,0,0,986
2016-08-03 04:00:00,"Fog","fog",1,14.8,0,0,981
2016-08-03 05:00:00,"Mist","mist",1,14.2,0,0,3178
2016-08-03 05:00:00,"Fog","fog",1,14.2,0,0,3173
2016-08-03 06:00:00,"Mist","mist",1,14.2,0,0,5781
2016-08-03 06:00:00,"Fog","fog",1,14.2,0,0,5789
2016-08-03 07:00:00,"Fog","fog",1,15.2,0,0,6378
2016-08-03 07:00:00,"Mist","mist",1,15.2,0,0,6380
2016-08-03 08:00:00,"Clear","sky is clear",1,17.8,0,0,6330
2016-08-03 09:00:00,"Clear","sky is clear",1,21.1,0,0,5314
2016-08-03 10:00:00,"Clouds","broken clouds",75,23.5,0,0,5087
2016-08-03 11:00:00,"Clear","sky is clear",1,25.2,0,0,5519
2016-08-03 12:00:00,"Clear","sky is clear",1,26,0,0,5528
2016-08-03 13:00:00,"Clouds","broken clouds",75,26.8,0,0,5310
2016-08-03 14:00:00,"Clouds","scattered clouds",40,27.2,0,0,5872
2016-08-03 15:00:00,"Clouds","scattered clouds",40,28,0,0,6030
2016-08-03 16:00:00,"Clouds","scattered clouds",40,27.8,0,0,6692
2016-08-03 17:00:00,"Clouds","broken clouds",75,27.9,0,0,6259
2016-08-03 18:00:00,"Clouds","broken clouds",75,27.8,0,0,4971
2016-08-03 19:00:00,"Clouds","broken clouds",75,26.5,0,0,3784
2016-08-03 20:00:00,"Clouds","broken clouds",75,25,0,0,3255
2016-08-03 21:00:00,"Clear","sky is clear",1,22.7,0,0,2961
2016-08-03 22:00:00,"Clear","sky is clear",1,21,0,0,2204
2016-08-03 23:00:00,"Clouds","scattered clouds",40,20,0,0,1370
2016-08-04 00:00:00,"Clear","sky is clear",1,18.8,0,0,724
2016-08-04 01:00:00,"Mist","mist",1,18.2,0,0,468
2016-08-04 02:00:00,"Clear","sky is clear",1,17.5,0,0,384
2016-08-04 03:00:00,"Mist","mist",1,16.8,0,0,425
2016-08-04 14:00:00,"Clear","sky is clear",1,27.3,0,0,5823
2016-08-04 15:00:00,"Clouds","scattered clouds",40,27.2,0,0,6174
2016-08-04 16:00:00,"Clear","sky is clear",1,27.8,0,0,6727
2016-08-04 17:00:00,"Clear","sky is clear",1,27.3,0,0,6284
2016-08-04 18:00:00,"Clouds","scattered clouds",40,26.8,0,0,5128
2016-08-04 19:00:00,"Clear","sky is clear",1,26,0,0,3836
2016-08-04 20:00:00,"Clouds","scattered clouds",40,24.5,0,0,3434
2016-08-04 21:00:00,"Clear","sky is clear",1,22.3,0,0,3274
2016-08-04 22:00:00,"Clear","sky is clear",1,21.5,0,0,2481
2016-08-04 23:00:00,"Clouds","overcast clouds",90,21.3,0,0,1490
2016-08-05 00:00:00,"Clouds","scattered clouds",40,20.3,0,0,846
2016-08-05 01:00:00,"Clear","sky is clear",1,19.2,0,0,516
2017-06-08 20:00:00,"Rain","light rain",92,14.4,0,0,2888
2017-06-09 18:00:00,"Clear","sky is clear",0,24.4,0,0,4381
2017-06-09 20:00:00,"Clear","sky is clear",8,18.9,0,0,3096
2017-06-09 21:00:00,"Clear","sky is clear",8,18.9,0,0,3299
2017-06-10 21:00:00,"Clouds","broken clouds",76,21.7,0,0,3036
2017-06-10 23:00:00,"Clouds","broken clouds",56,20,0,0,2056
2017-06-11 20:00:00,"Rain","light rain",88,22.9,0,0,2911
2017-06-16 18:00:00,"Clear","sky is clear",0,25.9,0,0,4688
2017-06-17 18:00:00,"Rain","light rain",88,22.2,0,0,4047
2017-06-19 00:00:00,"Clouds","few clouds",12,20.4,0,0,746
2017-06-19 18:00:00,"Clouds","few clouds",12,22.6,0,0,4420
2017-06-21 04:00:00,"Clear","sky is clear",0,14.6,0,0,921
2017-06-21 06:00:00,"Clear","sky is clear",0,17.1,0,0,5829
2017-06-21 07:00:00,"Clear","sky is clear",0,17.1,0,0,5398
2017-06-21 08:00:00,"Clear","sky is clear",0,17.1,0,0,5090
2017-06-21 10:00:00,"Clouds","scattered clouds",36,23.9,0,0,4725
2017-06-21 11:00:00,"Clouds","few clouds",24,26.7,0,0,4947
2017-06-21 13:00:00,"Clouds","few clouds",24,26.7,0,0,4997
2017-06-21 14:00:00,"Clouds","few clouds",12,28.1,0,0,5244
2017-06-21 15:00:00,"Clouds","few clouds",12,28.1,0,0,5822
2017-06-21 16:00:00,"Clouds","few clouds",12,28.1,0,0,6389
2017-06-21 18:00:00,"Rain","light rain",92,24.8,0,0,4659
2017-06-21 19:00:00,"Rain","light rain",92,24.8,0,0,3381
2017-06-21 20:00:00,"Rain","light rain",92,24.8,0,0,3019
2017-06-21 21:00:00,"Rain","moderate rain",92,18.7,0,0,2930
2017-06-21 22:00:00,"Rain","moderate rain",92,18.7,0,0,2122
2017-06-21 23:00:00,"Rain","moderate rain",92,18.7,0,0,1207
2017-06-22 00:00:00,"Rain","light rain",88,18.5,0,0,757
2017-06-22 02:00:00,"Rain","light rain",88,18.5,0,0,334
2017-06-22 03:00:00,"Rain","light rain",88,17.9,0,0,347
2017-06-22 13:00:00,"Clear","sky is clear",1,26.2,0,0,5118
2017-06-22 14:00:00,"Clouds","broken clouds",75,26.4,0,0,5269
2017-06-22 15:00:00,"Clouds","scattered clouds",40,26.8,0,0,6122
2017-06-22 16:00:00,"Clouds","scattered clouds",40,26.7,0,0,6283
2017-06-22 17:00:00,"Clouds","broken clouds",75,26.4,0,0,5994
2017-06-22 19:00:00,"Clear","sky is clear",1,25.4,0,0,3841
2017-06-22 20:00:00,"Clear","sky is clear",1,24.3,0,0,3203
2017-06-22 21:00:00,"Clear","sky is clear",1,22.1,0,0,3189
2017-06-22 22:00:00,"Clear","sky is clear",1,20.2,0,0,2469
2017-06-22 23:00:00,"Clear","sky is clear",1,19,0,0,1514
2017-06-23 00:00:00,"Clear","sky is clear",1,18.2,0,0,862
2017-06-23 01:00:00,"Clear","sky is clear",1,17.4,0,0,502
2017-06-23 02:00:00,"Clear","sky is clear",1,17.2,0,0,379
2017-06-23 04:00:00,"Clear","sky is clear",1,16.7,0,0,865
2017-06-23 05:00:00,"Clear","sky is clear",1,16.2,0,0,2733
2017-06-23 06:00:00,"Clear","sky is clear",1,16.4,0,0,5591
2017-06-23 08:00:00,"Clear","sky is clear",1,18.6,0,0,5033
2017-06-23 10:00:00,"Clear","sky is clear",1,22.2,0,0,4421
2017-06-23 11:00:00,"Haze","haze",1,23.7,0,0,4500
2017-06-23 13:00:00,"Clear","sky is clear",1,25.9,0,0,4316
2017-06-23 14:00:00,"Clear","sky is clear",1,26.2,0,0,5122
2017-06-23 15:00:00,"Clear","sky is clear",1,26.4,0,0,5837
2017-06-23 16:00:00,"Clouds","scattered clouds",40,26.5,0,0,6007
2017-06-23 17:00:00,"Rain","light rain",75,25.1,0.55,0,5323
2017-06-23 17:00:00,"Thunderstorm","proximity thunderstorm",75,25.1,0.55,0,5321
2017-06-23 18:00:00,"Rain","moderate rain",40,23.1,0.55,0,4416
2017-06-23 18:00:00,"Thunderstorm","proximity thunderstorm",40,23.1,0.55,0,4420
2017-06-23 19:00:00,"Rain","moderate rain",40,22.7,1.02,0,3611
2017-06-23 19:00:00,"Thunderstorm","proximity thunderstorm",40,22.7,1.02,0,3619
2017-06-23 20:00:00,"Rain","moderate rain",90,21.4,0,0,3114
2017-06-23 21:00:00,"Thunderstorm","proximity thunderstorm",1,19.6,0,0,3438
2017-06-23 22:00:00,"Rain","light rain",1,18.2,0,0,3040
2017-06-23 23:00:00,"Clear","sky is clear",1,17.1,0,0,2097
2017-06-24 00:00:00,"Clear","sky is clear",1,16.3,0,0,1475
2017-06-24 01:00:00,"Clear","sky is clear",1,15.9,0,0,830
2017-06-24 02:00:00,"Clear","sky is clear",1,15.5,0,0,673
2017-06-24 03:00:00,"Rain","light rain",1,14.9,0.6,0,453
2017-06-24 03:00:00,"Mist","mist",1,14.9,0.6,0,449
2017-06-24 04:00:00,"Mist","mist",1,14.3,0,0,520
2017-06-24 05:00:00,"Mist","mist",1,14,0,0,847
2017-06-24 06:00:00,"Mist","mist",1,13.8,0,0,1375
2017-06-24 07:00:00,"Mist","mist",1,15.9,0,0,2048
2017-06-24 07:00:00,"Fog","fog",1,15.9,0,0,2056
2017-06-24 08:00:00,"Clear","sky is clear",1,18.8,0,0,2701
2017-06-24 09:00:00,"Clear","sky is clear",1,21,0,0,3481
2017-06-24 10:00:00,"Clear","sky is clear",1,22.7,0,0,3911
2017-06-24 11:00:00,"Clear","sky is clear",1,24.3,0,0,3979
2017-06-24 12:00:00,"Clear","sky is clear",1,25.7,0,0,4396
2017-06-24 13:00:00,"Clear","sky is clear",1,26.3,0,0,4151
2017-06-24 14:00:00,"Clear","sky is clear",1,27.1,0,0,4236
2017-06-24 15:00:00,"Clouds","scattered clouds",40,27.4,0,0,4283
2017-06-24 16:00:00,"Clear","sky is clear",1,27.6,0,0,3979
